Date,Ticker,Open,High,Low,Close,Volume
2022-06-27,ICICIBANK,1056.75,1058.46,1055.62,1056.71,1761223
2022-06-28,ICICIBANK,1061.28,1063.77,1059.88,1060.7,2757370
2022-06-29,ICICIBANK,1062.63,1064.04,1057.17,1060.93,4293203
2022-06-30,ICICIBANK,1063.34,1064.48,1062.11,1064.22,3807121
2022-07-01,ICICIBANK,1064.21,1066.34,1064.21,1064.18,4148148
2022-07-04,ICICIBANK,1069.0,1072.71,1068.51,1070.83,4288018
2022-07-05,ICICIBANK,1065.61,1067.77,1063.98,1066.83,1958195
2022-07-06,ICICIBANK,1062.01,1063.21,1060.9,1063.21,2785922
2022-07-07,ICICIBANK,1064.95,1066.78,1064.92,1065.69,2471926
2022-07-08,ICICIBANK,1066.5,1068.04,1063.41,1067.26,3362429
2022-07-11,ICICIBANK,1065.48,1065.88,1065.43,1065.64,3944485
2022-07-12,ICICIBANK,1064.16,1065.84,1063.32,1064.98,2671953
2022-07-13,ICICIBANK,1066.21,1069.17,1063.06,1065.76,2113946
2022-07-14,ICICIBANK,1066.46,1067.99,1065.8,1064.02,3013134
2022-07-15,ICICIBANK,1061.46,1063.05,1060.6,1062.17,4660397
2022-07-18,ICICIBANK,1061.54,1062.31,1058.68,1062.27,3924087
2022-07-19,ICICIBANK,1060.26,1061.12,1057.14,1058.93,1510036
2022-07-20,ICICIBANK,1057.89,1058.51,1057.37,1058.4,2697173
2022-07-21,ICICIBANK,1054.19,1054.61,1053.62,1054.69,1868103
2022-07-22,ICICIBANK,1056.21,1057.19,1054.53,1057.29,4196298
2022-07-25,ICICIBANK,1057.57,1058.24,1056.52,1057.47,1200298
2022-07-26,ICICIBANK,1059.13,1060.04,1057.99,1057.6,4245579
2022-07-27,ICICIBANK,1058.17,1060.45,1057.96,1057.69,4453103
2022-07-28,ICICIBANK,1062.81,1063.86,1060.94,1062.32,3441574
2022-07-29,ICICIBANK,1057.72,1058.51,1057.15,1057.6,3931518
2022-08-01,ICICIBANK,1059.27,1060.3,1055.11,1059.39,2312282
2022-08-02,ICICIBANK,1060.57,1062.67,1060.47,1060.33,3822434
2022-08-03,ICICIBANK,1059.75,1062.87,1059.73,1060.15,1804993
2022-08-04,ICICIBANK,1059.47,1059.55,1057.09,1058.37,2756898
2022-08-05,ICICIBANK,1057.96,1059.94,1056.27,1058.32,4047902
2022-08-08,ICICIBANK,1058.64,1058.64,1058.47,1057.88,1213639
2022-08-09,ICICIBANK,1057.31,1059.26,1056.53,1057.11,4398163
2022-08-10,ICICIBANK,1060.42,1061.58,1058.52,1058.59,1131335
2022-08-11,ICICIBANK,1059.31,1060.51,1058.94,1060.25,4890110
2022-08-12,ICICIBANK,1054.99,1055.26,1052.95,1054.69,4792707
2022-08-15,ICICIBANK,1055.35,1058.08,1053.18,1055.69,4903134
2022-08-16,ICICIBANK,1054.5,1054.71,1053.82,1053.67,2055222
2022-08-17,ICICIBANK,1051.32,1051.65,1050.92,1050.76,4243167
2022-08-18,ICICIBANK,1051.62,1052.58,1051.57,1050.66,4746700
2022-08-19,ICICIBANK,1054.64,1055.21,1053.52,1054.8,4784533
2022-08-22,ICICIBANK,1055.08,1055.15,1054.05,1055.66,1353817
2022-08-23,ICICIBANK,1051.5,1051.67,1048.64,1050.5,3254236
2022-08-24,ICICIBANK,1052.27,1053.68,1050.92,1052.41,1178650
2022-08-25,ICICIBANK,1052.01,1053.9,1050.1,1051.77,4357559
2022-08-26,ICICIBANK,1054.53,1057.06,1054.03,1054.72,4033045
2022-08-29,ICICIBANK,1056.05,1061.44,1055.61,1055.15,3439185
2022-08-30,ICICIBANK,1054.99,1055.17,1051.46,1055.45,3149444
2022-08-31,ICICIBANK,1060.1,1062.82,1058.48,1059.82,4171211
2022-09-01,ICICIBANK,1059.22,1061.63,1057.06,1059.08,1688257
2022-09-02,ICICIBANK,1056.96,1057.28,1056.52,1059.3,2199750
2022-09-05,ICICIBANK,1058.06,1059.68,1057.29,1056.3,2786670
2022-09-06,ICICIBANK,1056.24,1056.5,1056.07,1056.78,1880506
2022-09-07,ICICIBANK,1055.14,1060.32,1053.07,1055.57,4479257
2022-09-08,ICICIBANK,1051.36,1052.78,1050.97,1051.99,4239221
2022-09-09,ICICIBANK,1051.78,1055.18,1051.66,1052.36,4528166
2022-09-12,ICICIBANK,1048.05,1048.22,1047.9,1048.25,1458766
2022-09-13,ICICIBANK,1050.54,1051.74,1048.56,1050.95,2324527
2022-09-14,ICICIBANK,1053.69,1056.23,1053.47,1056.38,2124341
2022-09-15,ICICIBANK,1052.41,1053.38,1052.27,1052.24,2823929
2022-09-16,ICICIBANK,1050.18,1052.12,1049.94,1049.99,4345824
2022-09-19,ICICIBANK,1050.51,1053.6,1049.5,1049.44,3143214
2022-09-20,ICICIBANK,1046.12,1048.81,1045.53,1045.3,3384578
2022-09-21,ICICIBANK,1044.76,1046.22,1043.39,1044.98,1885438
2022-09-22,ICICIBANK,1041.24,1042.82,1038.67,1041.6,4265257
2022-09-23,ICICIBANK,1042.56,1043.91,1042.28,1042.45,3038191
2022-09-26,ICICIBANK,1040.25,1042.29,1040.03,1040.91,4259457
2022-09-27,ICICIBANK,1038.81,1039.32,1036.18,1038.41,1769104
2022-09-28,ICICIBANK,1041.3,1043.25,1038.41,1043.78,2849280
2022-09-29,ICICIBANK,1039.95,1043.27,1038.69,1040.1,3150435
2022-09-30,ICICIBANK,1038.12,1038.78,1036.81,1038.79,4724010
2022-10-03,ICICIBANK,1039.68,1041.74,1039.2,1039.84,3546177
2022-10-04,ICICIBANK,1035.11,1036.68,1034.85,1034.51,2652768
2022-10-05,ICICIBANK,1034.04,1034.33,1033.05,1033.54,3267484
2022-10-06,ICICIBANK,1038.46,1039.1,1035.98,1037.31,4544443
2022-10-07,ICICIBANK,1039.5,1041.0,1037.69,1037.78,1346619
2022-10-10,ICICIBANK,1033.01,1035.42,1031.27,1033.96,1422533
2022-10-11,ICICIBANK,1032.28,1032.66,1032.05,1031.67,2059754
2022-10-12,ICICIBANK,1031.31,1035.86,1031.25,1031.24,2838947
2022-10-13,ICICIBANK,1029.14,1029.38,1027.14,1030.67,1906071
2022-10-14,ICICIBANK,1032.89,1033.34,1031.05,1034.06,2166602
2022-10-17,ICICIBANK,1036.2,1041.37,1034.65,1036.35,2565188
2022-10-18,ICICIBANK,1034.94,1035.2,1031.98,1034.73,2688349
2022-10-19,ICICIBANK,1031.02,1031.36,1030.98,1030.86,3193289
2022-10-20,ICICIBANK,1031.71,1033.09,1030.6,1033.91,3580964
2022-10-21,ICICIBANK,1030.52,1031.12,1029.25,1030.69,2654106
2022-10-24,ICICIBANK,1028.77,1030.14,1025.39,1031.76,4870298
2022-10-25,ICICIBANK,1029.11,1032.3,1024.36,1027.81,3517655
2022-10-26,ICICIBANK,1025.99,1027.18,1025.18,1026.04,2417658
2022-10-27,ICICIBANK,1027.51,1031.32,1024.87,1028.67,3873721
2022-10-28,ICICIBANK,1031.85,1032.42,1024.23,1032.93,1362101
2022-10-31,ICICIBANK,1034.7,1035.13,1032.41,1035.33,2762293
2022-11-01,ICICIBANK,1034.43,1035.82,1032.37,1033.82,2188802
2022-11-02,ICICIBANK,1034.69,1036.75,1033.83,1033.38,4465788
2022-11-03,ICICIBANK,1034.63,1037.51,1034.39,1034.46,2814885
2022-11-04,ICICIBANK,1034.9,1039.02,1033.25,1035.95,3316825
2022-11-07,ICICIBANK,1030.46,1030.62,1029.11,1032.16,3994796
2022-11-08,ICICIBANK,1031.14,1032.54,1030.21,1031.25,4659631
2022-11-09,ICICIBANK,1028.87,1029.14,1027.44,1028.78,4368742
2022-11-10,ICICIBANK,1029.27,1030.76,1027.79,1029.48,3342097
2022-11-11,ICICIBANK,1029.55,1030.0,1027.65,1029.77,1536322
2022-11-14,ICICIBANK,1028.84,1030.45,1028.28,1030.03,2930021
2022-11-15,ICICIBANK,1028.94,1030.02,1026.39,1028.57,4306537
2022-11-16,ICICIBANK,1025.27,1025.88,1021.05,1025.15,4015471
2022-11-17,ICICIBANK,1024.57,1027.93,1024.0,1025.03,4342296
2022-11-18,ICICIBANK,1028.16,1028.75,1025.43,1027.53,2964044
2022-11-21,ICICIBANK,1029.53,1030.31,1026.79,1028.61,2275480
2022-11-22,ICICIBANK,1025.34,1026.67,1025.3,1026.74,3354775
2022-11-23,ICICIBANK,1025.43,1027.38,1024.91,1025.41,3661175
2022-11-24,ICICIBANK,1028.0,1028.15,1027.46,1028.89,3075112
2022-11-25,ICICIBANK,1027.23,1027.32,1026.36,1027.92,1574650
2022-11-28,ICICIBANK,1022.51,1022.69,1021.66,1021.13,2100862
2022-11-29,ICICIBANK,1024.14,1024.2,1021.69,1023.49,3807119
2022-11-30,ICICIBANK,1021.77,1021.96,1020.35,1021.83,1344618
2022-12-01,ICICIBANK,1015.89,1018.81,1015.6,1015.65,2542888
2022-12-02,ICICIBANK,1015.29,1016.66,1014.63,1015.53,3316009
2022-12-05,ICICIBANK,1018.86,1022.34,1017.94,1019.05,2022026
2022-12-06,ICICIBANK,1020.98,1021.07,1016.38,1021.76,3202364
2022-12-07,ICICIBANK,1022.92,1024.8,1022.54,1022.88,2995576
2022-12-08,ICICIBANK,1021.58,1023.77,1018.69,1021.65,3700436
2022-12-09,ICICIBANK,1025.74,1025.77,1025.53,1024.3,4223518
2022-12-12,ICICIBANK,1022.91,1023.45,1020.96,1022.3,1274101
2022-12-13,ICICIBANK,1024.57,1024.91,1024.05,1024.02,2806542
2022-12-14,ICICIBANK,1022.0,1022.91,1020.47,1021.55,4078836
2022-12-15,ICICIBANK,1018.73,1019.13,1018.4,1018.35,3891436
2022-12-16,ICICIBANK,1018.85,1018.95,1016.46,1019.45,3950384
2022-12-19,ICICIBANK,1022.63,1022.64,1022.1,1024.41,4431075
2022-12-20,ICICIBANK,1026.73,1030.32,1024.75,1025.38,4586622
2022-12-21,ICICIBANK,1030.4,1032.15,1027.89,1030.2,1172925
2022-12-22,ICICIBANK,1025.8,1028.72,1024.36,1024.94,4849450
2022-12-23,ICICIBANK,1026.82,1028.16,1025.71,1025.48,2058940
2022-12-26,ICICIBANK,1030.1,1033.21,1029.74,1029.57,1215296
2022-12-27,ICICIBANK,1031.39,1031.72,1030.99,1030.33,3780251
2022-12-28,ICICIBANK,1032.2,1033.62,1031.46,1032.43,4732192
2022-12-29,ICICIBANK,1031.85,1032.22,1030.65,1031.69,1704194
2022-12-30,ICICIBANK,1028.8,1030.29,1026.19,1028.5,2806198
2023-01-02,ICICIBANK,1030.17,1032.28,1028.3,1030.48,2785038
2023-01-03,ICICIBANK,1029.14,1034.16,1026.08,1027.7,3659744
2023-01-04,ICICIBANK,1030.72,1031.9,1028.59,1029.7,4109151
2023-01-05,ICICIBANK,1030.95,1033.37,1028.27,1031.31,4957974
2023-01-06,ICICIBANK,1032.3,1033.34,1028.98,1031.27,4686073
2023-01-09,ICICIBANK,1028.97,1033.13,1027.84,1026.93,4488381
2023-01-10,ICICIBANK,1032.82,1036.48,1030.7,1034.43,3901785
2023-01-11,ICICIBANK,1031.74,1031.9,1031.18,1032.08,2229566
2023-01-12,ICICIBANK,1034.63,1036.21,1033.56,1035.65,3933308
2023-01-13,ICICIBANK,1034.42,1038.32,1034.32,1033.69,2495407
2023-01-16,ICICIBANK,1033.52,1034.36,1032.29,1032.14,1963984
2023-01-17,ICICIBANK,1036.14,1037.97,1033.79,1036.43,1169160
2023-01-18,ICICIBANK,1037.77,1039.25,1037.71,1036.67,2007172
2023-01-19,ICICIBANK,1033.27,1036.53,1033.03,1034.28,2616156
2023-01-20,ICICIBANK,1032.38,1033.79,1030.97,1032.62,4532862
2023-01-23,ICICIBANK,1035.37,1036.39,1034.8,1035.57,2143429
2023-01-24,ICICIBANK,1035.57,1037.4,1034.64,1035.78,4195630
2023-01-25,ICICIBANK,1038.52,1040.24,1036.3,1040.56,3575099
2023-01-26,ICICIBANK,1040.11,1040.23,1038.88,1040.77,2429864
2023-01-27,ICICIBANK,1041.15,1042.21,1040.77,1040.94,2727674
2023-01-30,ICICIBANK,1042.73,1044.28,1040.78,1042.86,1740834
2023-01-31,ICICIBANK,1041.85,1042.58,1040.5,1040.98,4869042
2023-02-01,ICICIBANK,1037.32,1038.96,1033.91,1036.8,4380244
2023-02-02,ICICIBANK,1041.21,1043.31,1038.33,1042.46,4789740
2023-02-03,ICICIBANK,1034.85,1036.4,1033.0,1034.9,4083180
2023-02-06,ICICIBANK,1037.55,1039.13,1035.14,1038.31,4375958
2023-02-07,ICICIBANK,1041.63,1044.29,1040.91,1040.74,4705634
2023-02-08,ICICIBANK,1043.6,1046.53,1043.01,1044.44,2772851
2023-02-09,ICICIBANK,1046.11,1049.14,1045.69,1045.91,1292909
2023-02-10,ICICIBANK,1048.21,1049.49,1045.61,1048.44,4866817
2023-02-13,ICICIBANK,1047.29,1047.8,1047.25,1047.35,1177208
2023-02-14,ICICIBANK,1046.7,1049.12,1042.78,1046.89,2009193
2023-02-15,ICICIBANK,1044.49,1047.76,1040.63,1044.38,2012044
2023-02-16,ICICIBANK,1045.47,1046.62,1044.74,1046.75,3646762
2023-02-17,ICICIBANK,1042.94,1043.98,1041.02,1041.43,4330913
2023-02-20,ICICIBANK,1044.57,1045.14,1044.37,1045.1,2190927
2023-02-21,ICICIBANK,1043.84,1044.58,1042.32,1043.17,1774788
2023-02-22,ICICIBANK,1043.64,1043.99,1041.98,1042.68,3250240
2023-02-23,ICICIBANK,1043.23,1044.66,1042.63,1045.37,2129191
2023-02-24,ICICIBANK,1041.55,1046.86,1041.02,1040.6,4432597
2023-02-27,ICICIBANK,1043.26,1044.73,1041.53,1041.45,1335663
2023-02-28,ICICIBANK,1044.29,1044.71,1041.43,1045.24,4267565
2023-03-01,ICICIBANK,1044.39,1044.41,1042.21,1043.9,3643577
2023-03-02,ICICIBANK,1043.16,1046.57,1040.17,1044.44,1798489
2023-03-03,ICICIBANK,1045.3,1047.43,1044.94,1043.04,2856289
2023-03-06,ICICIBANK,1043.16,1044.08,1042.78,1045.01,2946481
2023-03-07,ICICIBANK,1041.4,1042.41,1040.35,1042.35,1891705
2023-03-08,ICICIBANK,1039.46,1044.79,1036.62,1039.26,2463508
2023-03-09,ICICIBANK,1045.83,1048.29,1043.62,1044.1,3234758
2023-03-10,ICICIBANK,1042.19,1043.19,1040.95,1040.86,3156824
2023-03-13,ICICIBANK,1040.63,1041.0,1035.5,1039.94,1892856
2023-03-14,ICICIBANK,1037.15,1037.21,1035.42,1037.86,1894603
2023-03-15,ICICIBANK,1038.26,1040.31,1034.14,1037.4,3004638
2023-03-16,ICICIBANK,1037.9,1038.6,1035.43,1035.85,4784686
2023-03-17,ICICIBANK,1039.1,1040.74,1037.69,1039.33,4271194
2023-03-20,ICICIBANK,1039.62,1040.35,1037.77,1040.62,3648405
2023-03-21,ICICIBANK,1037.42,1037.67,1036.88,1039.62,3310817
2023-03-22,ICICIBANK,1041.04,1041.25,1038.77,1040.01,3395765
2023-03-23,ICICIBANK,1039.58,1040.6,1038.53,1038.66,3966864
2023-03-24,ICICIBANK,1039.64,1039.97,1039.27,1036.64,1928762
2023-03-27,ICICIBANK,1041.3,1042.06,1039.65,1039.75,2682506
2023-03-28,ICICIBANK,1040.24,1041.08,1038.36,1039.18,3422876
2023-03-29,ICICIBANK,1039.94,1042.2,1037.97,1039.04,3305569
2023-03-30,ICICIBANK,1039.15,1039.29,1037.06,1038.62,1265211
2023-03-31,ICICIBANK,1035.82,1038.85,1035.15,1036.41,4762290
2023-04-03,ICICIBANK,1032.42,1033.3,1031.23,1032.93,2082788
2023-04-04,ICICIBANK,1030.84,1031.72,1026.59,1030.33,1143289
2023-04-05,ICICIBANK,1036.63,1041.28,1034.81,1036.65,2828976
2023-04-06,ICICIBANK,1029.89,1033.05,1028.77,1028.53,2725807
2023-04-07,ICICIBANK,1032.7,1032.97,1032.49,1032.13,2578043
2023-04-10,ICICIBANK,1033.88,1034.03,1031.6,1032.59,3559257
2023-04-11,ICICIBANK,1034.12,1034.2,1034.04,1033.38,2300716
2023-04-12,ICICIBANK,1034.81,1039.19,1031.6,1036.67,3906749
2023-04-13,ICICIBANK,1032.15,1033.32,1029.4,1032.3,4364780
2023-04-14,ICICIBANK,1033.11,1033.27,1031.97,1032.51,3808876
2023-04-17,ICICIBANK,1027.23,1028.66,1024.44,1027.71,4544863
2023-04-18,ICICIBANK,1029.07,1030.55,1026.19,1028.68,1055012
2023-04-19,ICICIBANK,1027.1,1029.4,1025.3,1028.78,1605380
2023-04-20,ICICIBANK,1021.82,1023.22,1020.73,1022.17,2520339
2023-04-21,ICICIBANK,1023.33,1025.14,1023.13,1022.17,1178674
2023-04-24,ICICIBANK,1023.75,1025.4,1022.85,1025.07,4061318
2023-04-25,ICICIBANK,1021.19,1021.44,1018.63,1021.81,3311914
2023-04-26,ICICIBANK,1025.63,1026.2,1025.23,1026.1,1415510
2023-04-27,ICICIBANK,1024.24,1024.63,1022.35,1025.07,3175424
2023-04-28,ICICIBANK,1024.19,1026.61,1019.06,1024.92,3270886
2023-05-01,ICICIBANK,1026.46,1026.77,1025.93,1026.98,2523906
2023-05-02,ICICIBANK,1023.67,1027.6,1021.78,1023.51,4487404
2023-05-03,ICICIBANK,1026.7,1029.24,1025.03,1027.6,4077314
2023-05-04,ICICIBANK,1029.64,1032.6,1027.73,1029.47,3712126
2023-05-05,ICICIBANK,1026.0,1027.28,1023.95,1027.33,3021086
2023-05-08,ICICIBANK,1027.46,1029.99,1024.62,1027.95,1391477
2023-05-09,ICICIBANK,1028.31,1029.12,1025.91,1028.49,4954458
2023-05-10,ICICIBANK,1032.23,1033.05,1031.82,1032.86,4045212
2023-05-11,ICICIBANK,1031.92,1034.87,1031.02,1032.08,3085454
2023-05-12,ICICIBANK,1032.06,1034.06,1031.47,1033.34,3527779
2023-05-15,ICICIBANK,1029.19,1029.69,1028.43,1030.14,1745860
2023-05-16,ICICIBANK,1025.65,1028.36,1021.49,1025.72,2302210
2023-05-17,ICICIBANK,1022.8,1022.91,1020.36,1019.54,2586610
2023-05-18,ICICIBANK,1022.29,1023.59,1020.0,1023.16,4639000
2023-05-19,ICICIBANK,1022.9,1024.73,1020.82,1023.31,4390239
2023-05-22,ICICIBANK,1023.26,1025.94,1019.45,1025.69,2213076
2023-05-23,ICICIBANK,1023.66,1026.82,1023.04,1022.36,1546287
2023-05-24,ICICIBANK,1023.74,1026.16,1023.4,1023.52,2149712
2023-05-25,ICICIBANK,1024.29,1027.77,1023.03,1022.74,2768648
2023-05-26,ICICIBANK,1023.43,1024.02,1022.43,1022.7,3913945
2023-05-29,ICICIBANK,1023.85,1026.46,1023.05,1025.4,2946133
2023-05-30,ICICIBANK,1026.22,1028.17,1023.31,1024.55,1663848
2023-05-31,ICICIBANK,1025.79,1027.48,1023.58,1024.4,2611245
2023-06-01,ICICIBANK,1027.27,1027.62,1026.06,1027.85,1940858
2023-06-02,ICICIBANK,1028.54,1029.02,1026.87,1028.73,3087638
2023-06-05,ICICIBANK,1031.76,1032.76,1029.83,1031.43,3769226
2023-06-06,ICICIBANK,1030.15,1030.74,1027.19,1027.58,1531065
2023-06-07,ICICIBANK,1035.13,1035.31,1034.03,1036.39,4550985
2023-06-08,ICICIBANK,1035.94,1036.75,1034.41,1035.71,4421014
2023-06-09,ICICIBANK,1041.1,1041.84,1040.87,1040.08,3712836
2023-06-12,ICICIBANK,1041.95,1045.83,1038.08,1042.27,2975350
2023-06-13,ICICIBANK,1044.82,1046.84,1043.66,1046.07,2545497
2023-06-14,ICICIBANK,1042.25,1044.43,1038.15,1041.98,1973571
2023-06-15,ICICIBANK,1039.74,1040.43,1037.22,1039.09,4793770
2023-06-16,ICICIBANK,1041.23,1044.67,1038.92,1041.27,3363162
2023-06-19,ICICIBANK,1043.15,1048.1,1043.06,1043.54,3765541
2023-06-20,ICICIBANK,1043.89,1045.12,1042.82,1044.36,3267105
2023-06-21,ICICIBANK,1045.07,1045.68,1042.71,1044.82,2682045
2023-06-22,ICICIBANK,1042.26,1043.83,1040.19,1043.49,1911801
2023-06-23,ICICIBANK,1042.81,1043.97,1042.64,1041.93,4923202
2023-06-26,ICICIBANK,1042.72,1044.52,1042.29,1042.55,3197041
2023-06-27,ICICIBANK,1042.9,1042.91,1042.6,1042.72,3076383
2023-06-28,ICICIBANK,1042.05,1042.57,1039.12,1040.51,2837948
2023-06-29,ICICIBANK,1044.17,1045.33,1042.95,1044.53,2455897
2023-06-30,ICICIBANK,1041.38,1043.37,1040.6,1041.47,3349201
2023-07-03,ICICIBANK,1040.92,1044.65,1038.71,1040.73,4109254
2023-07-04,ICICIBANK,1044.45,1050.08,1043.82,1044.96,1881012
2023-07-05,ICICIBANK,1049.27,1052.18,1044.75,1049.07,4734572
2023-07-06,ICICIBANK,1050.31,1050.51,1046.29,1051.72,1898444
2023-07-07,ICICIBANK,1051.95,1055.07,1051.91,1052.42,4954949
2023-07-10,ICICIBANK,1048.3,1051.16,1048.26,1048.68,3241442
2023-07-11,ICICIBANK,1050.63,1051.82,1048.97,1049.95,1280030
2023-07-12,ICICIBANK,1054.2,1054.89,1051.49,1052.31,2852137
2023-07-13,ICICIBANK,1054.29,1056.44,1053.84,1055.1,1428596
2023-07-14,ICICIBANK,1051.49,1053.31,1050.2,1049.6,2967588
2023-07-17,ICICIBANK,1054.3,1055.89,1052.73,1054.03,1198378
2023-07-18,ICICIBANK,1054.95,1055.62,1054.24,1055.83,4223235
2023-07-19,ICICIBANK,1052.99,1053.75,1049.84,1052.12,4573673
2023-07-20,ICICIBANK,1053.81,1054.36,1051.45,1053.35,3226691
2023-07-21,ICICIBANK,1054.24,1055.0,1050.29,1052.84,1665147
2023-07-24,ICICIBANK,1051.05,1051.79,1048.35,1050.13,3749100
2023-07-25,ICICIBANK,1050.24,1052.74,1049.03,1049.44,3399815
2023-07-26,ICICIBANK,1048.57,1051.62,1046.95,1048.1,4926501
2023-07-27,ICICIBANK,1049.52,1050.52,1045.66,1049.65,4018314
2023-07-28,ICICIBANK,1047.57,1047.9,1044.11,1047.8,4431233
2023-07-31,ICICIBANK,1043.92,1045.63,1042.17,1045.37,3972113
2023-08-01,ICICIBANK,1047.09,1048.83,1045.16,1046.6,1459217
2023-08-02,ICICIBANK,1049.38,1050.14,1049.06,1049.94,3050069
2023-08-03,ICICIBANK,1050.05,1052.6,1048.9,1049.41,3214283
2023-08-04,ICICIBANK,1048.78,1052.52,1045.97,1050.45,4564752
2023-08-07,ICICIBANK,1050.05,1052.33,1045.26,1050.18,3766386
2023-08-08,ICICIBANK,1049.7,1049.86,1047.61,1049.49,2548432
2023-08-09,ICICIBANK,1053.56,1057.94,1052.61,1052.77,2464739
2023-08-10,ICICIBANK,1053.98,1055.55,1050.9,1054.88,1040284
2023-08-11,ICICIBANK,1053.94,1054.99,1053.48,1054.07,4926320
2023-08-14,ICICIBANK,1052.86,1053.96,1051.56,1053.06,3811663
2023-08-15,ICICIBANK,1049.77,1052.64,1047.46,1048.71,3378728
2023-08-16,ICICIBANK,1046.83,1047.49,1045.28,1046.05,2380298
2023-08-17,ICICIBANK,1047.97,1051.7,1047.12,1046.21,4756075
2023-08-18,ICICIBANK,1049.2,1051.25,1046.94,1048.69,1921706
2023-08-21,ICICIBANK,1048.65,1049.81,1048.38,1048.18,4839980
2023-08-22,ICICIBANK,1050.87,1052.18,1049.06,1049.53,1045205
2023-08-23,ICICIBANK,1047.6,1048.62,1045.29,1047.53,1532061
2023-08-24,ICICIBANK,1049.13,1049.53,1048.56,1048.78,2852679
2023-08-25,ICICIBANK,1050.6,1053.01,1049.77,1049.87,4416173
2023-08-28,ICICIBANK,1054.96,1055.05,1054.23,1054.11,1652305
2023-08-29,ICICIBANK,1052.2,1054.19,1051.65,1052.37,4906895
2023-08-30,ICICIBANK,1047.59,1051.81,1045.3,1046.81,4309429
2023-08-31,ICICIBANK,1044.99,1046.96,1043.32,1046.63,4199699
2023-09-01,ICICIBANK,1048.86,1050.02,1047.21,1048.68,3673382
2023-09-04,ICICIBANK,1051.67,1053.98,1051.61,1052.59,1160071
2023-09-05,ICICIBANK,1050.46,1051.58,1049.06,1049.31,2540957
2023-09-06,ICICIBANK,1046.85,1048.07,1044.05,1046.69,1521509
2023-09-07,ICICIBANK,1048.96,1050.66,1047.68,1048.01,3586012
2023-09-08,ICICIBANK,1050.85,1052.23,1048.84,1051.27,3433484
2023-09-11,ICICIBANK,1051.59,1052.84,1050.64,1051.52,3311248
2023-09-12,ICICIBANK,1050.36,1051.8,1049.89,1052.34,2807614
2023-09-13,ICICIBANK,1049.22,1049.6,1046.12,1048.84,4490535
2023-09-14,ICICIBANK,1049.46,1052.92,1047.41,1047.7,2067370
2023-09-15,ICICIBANK,1049.14,1050.44,1047.96,1049.08,3715344
2023-09-18,ICICIBANK,1054.7,1056.17,1054.54,1054.89,3930120
2023-09-19,ICICIBANK,1055.37,1060.29,1053.95,1054.74,1988033
2023-09-20,ICICIBANK,1057.36,1058.86,1056.9,1056.6,1860602
2023-09-21,ICICIBANK,1055.16,1056.01,1055.08,1053.97,2574697
2023-09-22,ICICIBANK,1057.78,1059.32,1055.48,1058.26,1295797
2023-09-25,ICICIBANK,1056.43,1061.31,1055.52,1057.02,2719255
2023-09-26,ICICIBANK,1058.87,1061.8,1054.74,1061.31,1265748
2023-09-27,ICICIBANK,1059.31,1062.63,1057.23,1059.14,2709293
2023-09-28,ICICIBANK,1057.45,1059.4,1056.62,1057.6,1409473
2023-09-29,ICICIBANK,1059.79,1059.81,1059.51,1059.55,1028932
2023-10-02,ICICIBANK,1057.91,1058.28,1056.01,1060.61,1455952
2023-10-03,ICICIBANK,1055.7,1057.48,1055.59,1056.32,1586007
2023-10-04,ICICIBANK,1056.82,1056.92,1056.43,1056.82,2638279
2023-10-05,ICICIBANK,1051.34,1054.21,1047.63,1053.45,4210141
2023-10-06,ICICIBANK,1052.89,1053.78,1052.21,1052.83,3182293
2023-10-09,ICICIBANK,1052.56,1054.09,1051.79,1056.11,3728087
2023-10-10,ICICIBANK,1049.45,1050.43,1049.35,1051.11,3743065
2023-10-11,ICICIBANK,1047.09,1049.28,1045.53,1047.07,1788028
2023-10-12,ICICIBANK,1042.89,1045.92,1042.37,1043.4,4597959
2023-10-13,ICICIBANK,1042.82,1042.9,1041.38,1042.95,3472971
2023-10-16,ICICIBANK,1043.09,1044.99,1042.22,1043.84,4176461
2023-10-17,ICICIBANK,1040.63,1042.93,1039.14,1040.05,3205182
2023-10-18,ICICIBANK,1040.94,1043.77,1037.39,1043.04,1009757
2023-10-19,ICICIBANK,1043.32,1048.28,1038.49,1042.67,4023798
2023-10-20,ICICIBANK,1042.78,1044.6,1039.93,1043.04,4615586
2023-10-23,ICICIBANK,1045.31,1048.56,1043.03,1045.68,1608700
2023-10-24,ICICIBANK,1043.51,1044.22,1043.36,1043.2,2860925
2023-10-25,ICICIBANK,1047.36,1049.01,1046.4,1046.07,4242782
2023-10-26,ICICIBANK,1046.91,1048.25,1044.83,1047.15,3286299
2023-10-27,ICICIBANK,1045.61,1050.29,1043.09,1045.86,3822381
2023-10-30,ICICIBANK,1046.29,1047.34,1045.01,1045.96,4047962
2023-10-31,ICICIBANK,1046.23,1046.46,1044.54,1045.95,4792867
2023-11-01,ICICIBANK,1047.53,1048.07,1043.74,1047.68,1180992
2023-11-02,ICICIBANK,1048.14,1050.37,1043.68,1049.39,2018664
2023-11-03,ICICIBANK,1046.67,1046.7,1045.74,1047.84,3256525
2023-11-06,ICICIBANK,1046.69,1046.93,1043.32,1047.17,2759993
2023-11-07,ICICIBANK,1045.3,1046.65,1044.7,1044.87,1968777
2023-11-08,ICICIBANK,1046.39,1047.1,1045.82,1046.05,2349041
